idx,image_path
6340,imagenet-mini/train/n09246464/n09246464_9605.JPEG
6341,imagenet-mini/train/n09246464/n09246464_48252.JPEG
6342,imagenet-mini/train/n09246464/n09246464_9488.JPEG
6343,imagenet-mini/train/n09246464/n09246464_8540.JPEG
6344,imagenet-mini/train/n09246464/n09246464_8605.JPEG
6345,imagenet-mini/train/n09246464/n09246464_3834.JPEG
6346,imagenet-mini/train/n09246464/n09246464_46361.JPEG
6347,imagenet-mini/train/n09246464/n09246464_8989.JPEG
6348,imagenet-mini/train/n09246464/n09246464_41370.JPEG
6349,imagenet-mini/train/n09246464/n09246464_5103.JPEG
6350,imagenet-mini/train/n09246464/n09246464_4878.JPEG
6351,imagenet-mini/train/n09246464/n09246464_45925.JPEG
6352,imagenet-mini/train/n09246464/n09246464_19802.JPEG
6353,imagenet-mini/train/n09246464/n09246464_32493.JPEG
6354,imagenet-mini/train/n09246464/n09246464_17467.JPEG
6355,imagenet-mini/train/n09246464/n09246464_50201.JPEG
6356,imagenet-mini/train/n09246464/n09246464_10272.JPEG
6357,imagenet-mini/train/n09246464/n09246464_13964.JPEG
6358,imagenet-mini/train/n09246464/n09246464_16941.JPEG
6359,imagenet-mini/train/n09246464/n09246464_8345.JPEG
6360,imagenet-mini/train/n09246464/n09246464_8655.JPEG
6361,imagenet-mini/train/n09246464/n09246464_956.JPEG
6362,imagenet-mini/train/n09246464/n09246464_2753.JPEG
6363,imagenet-mini/train/n09246464/n09246464_26626.JPEG
6364,imagenet-mini/train/n09246464/n09246464_20986.JPEG
6365,imagenet-mini/train/n09246464/n09246464_12440.JPEG
6366,imagenet-mini/train/n07714990/n07714990_7596.JPEG
6367,imagenet-mini/train/n07714990/n07714990_4027.JPEG
6368,imagenet-mini/train/n07714990/n07714990_4698.JPEG
6369,imagenet-mini/train/n07714990/n07714990_1796.JPEG
6370,imagenet-mini/train/n07714990/n07714990_5436.JPEG
6371,imagenet-mini/train/n07714990/n07714990_8737.JPEG
6372,imagenet-mini/train/n07714990/n07714990_5116.JPEG
6373,imagenet-mini/train/n07714990/n07714990_1957.JPEG
6374,imagenet-mini/train/n07714990/n07714990_4275.JPEG
6375,imagenet-mini/train/n07714990/n07714990_2966.JPEG
6376,imagenet-mini/train/n07714990/n07714990_9760.JPEG
6377,imagenet-mini/train/n07714990/n07714990_4168.JPEG
6378,imagenet-mini/train/n07714990/n07714990_8985.JPEG
6379,imagenet-mini/train/n07714990/n07714990_8150.JPEG
6380,imagenet-mini/train/n07714990/n07714990_4169.JPEG
6381,imagenet-mini/train/n07714990/n07714990_3054.JPEG
6382,imagenet-mini/train/n07714990/n07714990_4570.JPEG
6383,imagenet-mini/train/n07714990/n07714990_7577.JPEG
6384,imagenet-mini/train/n07714990/n07714990_6073.JPEG
6385,imagenet-mini/train/n07714990/n07714990_3960.JPEG
6386,imagenet-mini/train/n07714990/n07714990_14655.JPEG
6387,imagenet-mini/train/n07714990/n07714990_1375.JPEG
6388,imagenet-mini/train/n07714990/n07714990_15839.JPEG
6389,imagenet-mini/train/n07714990/n07714990_6382.JPEG
6390,imagenet-mini/train/n07714990/n07714990_10550.JPEG
6391,imagenet-mini/train/n03109150/n03109150_21173.JPEG
6392,imagenet-mini/train/n03109150/n03109150_14843.JPEG
6393,imagenet-mini/train/n03109150/n03109150_7954.JPEG
6394,imagenet-mini/train/n03109150/n03109150_15020.JPEG
6395,imagenet-mini/train/n03109150/n03109150_16053.JPEG
6396,imagenet-mini/train/n03109150/n03109150_1616.JPEG
6397,imagenet-mini/train/n03109150/n03109150_26102.JPEG
6398,imagenet-mini/train/n03109150/n03109150_26788.JPEG
6399,imagenet-mini/train/n03109150/n03109150_13580.JPEG
6400,imagenet-mini/train/n03109150/n03109150_8988.JPEG
6401,imagenet-mini/train/n03109150/n03109150_21066.JPEG
6402,imagenet-mini/train/n03109150/n03109150_7805.JPEG
6403,imagenet-mini/train/n03109150/n03109150_17273.JPEG
6404,imagenet-mini/train/n03109150/n03109150_8507.JPEG
6405,imagenet-mini/train/n03109150/n03109150_28010.JPEG
6406,imagenet-mini/train/n03109150/n03109150_25508.JPEG
6407,imagenet-mini/train/n03109150/n03109150_42201.JPEG
6408,imagenet-mini/train/n03109150/n03109150_5760.JPEG
6409,imagenet-mini/train/n03109150/n03109150_1948.JPEG
6410,imagenet-mini/train/n03109150/n03109150_15956.JPEG
6411,imagenet-mini/train/n03109150/n03109150_10515.JPEG
6412,imagenet-mini/train/n03109150/n03109150_23117.JPEG
6413,imagenet-mini/train/n03109150/n03109150_20469.JPEG
6414,imagenet-mini/train/n03109150/n03109150_5636.JPEG
6415,imagenet-mini/train/n03109150/n03109150_7565.JPEG
6416,imagenet-mini/train/n03109150/n03109150_32787.JPEG
6417,imagenet-mini/train/n03109150/n03109150_721.JPEG
6418,imagenet-mini/train/n03109150/n03109150_35612.JPEG
6419,imagenet-mini/train/n03109150/n03109150_31214.JPEG
6420,imagenet-mini/train/n03109150/n03109150_2220.JPEG
6421,imagenet-mini/train/n03109150/n03109150_2505.JPEG
6422,imagenet-mini/train/n03109150/n03109150_25716.JPEG
6423,imagenet-mini/train/n03109150/n03109150_9116.JPEG
6424,imagenet-mini/train/n03109150/n03109150_18351.JPEG
6425,imagenet-mini/train/n03109150/n03109150_16551.JPEG
6426,imagenet-mini/train/n03109150/n03109150_15716.JPEG
6427,imagenet-mini/train/n03109150/n03109150_5204.JPEG
6428,imagenet-mini/train/n03109150/n03109150_38230.JPEG
6429,imagenet-mini/train/n03109150/n03109150_32651.JPEG
6430,imagenet-mini/train/n03109150/n03109150_25112.JPEG
6431,imagenet-mini/train/n03109150/n03109150_12538.JPEG
6432,imagenet-mini/train/n03109150/n03109150_3914.JPEG
6433,imagenet-mini/train/n03109150/n03109150_9683.JPEG
6434,imagenet-mini/train/n03109150/n03109150_10575.JPEG
6435,imagenet-mini/train/n03109150/n03109150_41211.JPEG
6436,imagenet-mini/train/n03109150/n03109150_6379.JPEG
6437,imagenet-mini/train/n03109150/n03109150_2152.JPEG
6438,imagenet-mini/train/n03109150/n03109150_432.JPEG
6439,imagenet-mini/train/n03109150/n03109150_21622.JPEG
6440,imagenet-mini/train/n03109150/n03109150_47869.JPEG
6441,imagenet-mini/train/n03109150/n03109150_41635.JPEG
6442,imagenet-mini/train/n03109150/n03109150_8179.JPEG
6443,imagenet-mini/train/n03109150/n03109150_28407.JPEG
6444,imagenet-mini/train/n03109150/n03109150_38558.JPEG
6445,imagenet-mini/train/n03109150/n03109150_26238.JPEG
6446,imagenet-mini/train/n03109150/n03109150_38710.JPEG
6447,imagenet-mini/train/n03109150/n03109150_20136.JPEG
6448,imagenet-mini/train/n03109150/n03109150_960.JPEG
6449,imagenet-mini/train/n03109150/n03109150_4551.JPEG
6450,imagenet-mini/train/n03109150/n03109150_20143.JPEG
6451,imagenet-mini/train/n03109150/n03109150_17638.JPEG
6452,imagenet-mini/train/n03109150/n03109150_8165.JPEG
6453,imagenet-mini/train/n03109150/n03109150_1458.JPEG
6454,imagenet-mini/train/n03109150/n03109150_28029.JPEG
6455,imagenet-mini/train/n03109150/n03109150_22453.JPEG
6456,imagenet-mini/train/n03109150/n03109150_12617.JPEG
6457,imagenet-mini/train/n03109150/n03109150_42499.JPEG
6458,imagenet-mini/train/n02445715/n02445715_6087.JPEG
6459,imagenet-mini/train/n02445715/n02445715_8770.JPEG
6460,imagenet-mini/train/n02445715/n02445715_27546.JPEG
6461,imagenet-mini/train/n02445715/n02445715_4013.JPEG
6462,imagenet-mini/train/n02445715/n02445715_26.JPEG
6463,imagenet-mini/train/n02445715/n02445715_24549.JPEG
6464,imagenet-mini/train/n02445715/n02445715_27849.JPEG
6465,imagenet-mini/train/n02445715/n02445715_23705.JPEG
6466,imagenet-mini/train/n02445715/n02445715_15680.JPEG
6467,imagenet-mini/train/n02445715/n02445715_25586.JPEG
6468,imagenet-mini/train/n02445715/n02445715_2138.JPEG
6469,imagenet-mini/train/n02445715/n02445715_13929.JPEG
6470,imagenet-mini/train/n02445715/n02445715_20881.JPEG
6471,imagenet-mini/train/n02445715/n02445715_14903.JPEG
6472,imagenet-mini/train/n02445715/n02445715_7046.JPEG
6473,imagenet-mini/train/n02445715/n02445715_22868.JPEG
6474,imagenet-mini/train/n02445715/n02445715_89.JPEG
6475,imagenet-mini/train/n02445715/n02445715_4886.JPEG
6476,imagenet-mini/train/n02445715/n02445715_15621.JPEG
6477,imagenet-mini/train/n02445715/n02445715_4595.JPEG
6478,imagenet-mini/train/n02445715/n02445715_7236.JPEG
6479,imagenet-mini/train/n02445715/n02445715_5955.JPEG
6480,imagenet-mini/train/n02445715/n02445715_2680.JPEG
6481,imagenet-mini/train/n02445715/n02445715_5152.JPEG
6482,imagenet-mini/train/n02445715/n02445715_2259.JPEG
6483,imagenet-mini/train/n02445715/n02445715_3218.JPEG
6484,imagenet-mini/train/n02445715/n02445715_4679.JPEG
6485,imagenet-mini/train/n02445715/n02445715_7347.JPEG
6486,imagenet-mini/train/n02445715/n02445715_41136.JPEG
6487,imagenet-mini/train/n02445715/n02445715_32662.JPEG
6488,imagenet-mini/train/n02445715/n02445715_6764.JPEG
6489,imagenet-mini/train/n02445715/n02445715_15133.JPEG
6490,imagenet-mini/train/n02445715/n02445715_12255.JPEG
6491,imagenet-mini/train/n02445715/n02445715_29985.JPEG
6492,imagenet-mini/train/n02445715/n02445715_7030.JPEG
6493,imagenet-mini/train/n02445715/n02445715_17252.JPEG
6494,imagenet-mini/train/n03998194/n03998194_1684.JPEG
6495,imagenet-mini/train/n03998194/n03998194_9551.JPEG
6496,imagenet-mini/train/n03998194/n03998194_2135.JPEG
6497,imagenet-mini/train/n03998194/n03998194_10349.JPEG
6498,imagenet-mini/train/n03998194/n03998194_20389.JPEG
6499,imagenet-mini/train/n03998194/n03998194_7602.JPEG
6500,imagenet-mini/train/n03998194/n03998194_11043.JPEG
6501,imagenet-mini/train/n03998194/n03998194_9337.JPEG
6502,imagenet-mini/train/n03998194/n03998194_8020.JPEG
6503,imagenet-mini/train/n03998194/n03998194_3643.JPEG
6504,imagenet-mini/train/n03998194/n03998194_28530.JPEG
6505,imagenet-mini/train/n03998194/n03998194_10147.JPEG
6506,imagenet-mini/train/n03998194/n03998194_8879.JPEG
6507,imagenet-mini/train/n03998194/n03998194_11020.JPEG
6508,imagenet-mini/train/n03998194/n03998194_1856.JPEG
6509,imagenet-mini/train/n03998194/n03998194_5948.JPEG
6510,imagenet-mini/train/n03998194/n03998194_7689.JPEG
6511,imagenet-mini/train/n03998194/n03998194_6859.JPEG
6512,imagenet-mini/train/n03998194/n03998194_21175.JPEG
6513,imagenet-mini/train/n03998194/n03998194_2353.JPEG
6514,imagenet-mini/train/n03998194/n03998194_5683.JPEG
6515,imagenet-mini/train/n03998194/n03998194_2693.JPEG
6516,imagenet-mini/train/n03998194/n03998194_17854.JPEG
6517,imagenet-mini/train/n03998194/n03998194_6751.JPEG
6518,imagenet-mini/train/n03998194/n03998194_3262.JPEG
6519,imagenet-mini/train/n03998194/n03998194_2431.JPEG
6520,imagenet-mini/train/n03998194/n03998194_3343.JPEG
6521,imagenet-mini/train/n03998194/n03998194_2441.JPEG
6522,imagenet-mini/train/n03998194/n03998194_1464.JPEG
6523,imagenet-mini/train/n03998194/n03998194_5579.JPEG
6524,imagenet-mini/train/n03998194/n03998194_497.JPEG
6525,imagenet-mini/train/n01440764/n01440764_15071.JPEG
6526,imagenet-mini/train/n01440764/n01440764_12090.JPEG
6527,imagenet-mini/train/n01440764/n01440764_12063.JPEG
6528,imagenet-mini/train/n01440764/n01440764_9157.JPEG
6529,imagenet-mini/train/n01440764/n01440764_12021.JPEG
6530,imagenet-mini/train/n01440764/n01440764_13545.JPEG
6531,imagenet-mini/train/n01440764/n01440764_14731.JPEG
6532,imagenet-mini/train/n01440764/n01440764_3603.JPEG
6533,imagenet-mini/train/n01440764/n01440764_10845.JPEG
6534,imagenet-mini/train/n01440764/n01440764_4979.JPEG
6535,imagenet-mini/train/n01440764/n01440764_14448.JPEG
6536,imagenet-mini/train/n01440764/n01440764_11170.JPEG
6537,imagenet-mini/train/n01440764/n01440764_10744.JPEG
6538,imagenet-mini/train/n01440764/n01440764_12435.JPEG
6539,imagenet-mini/train/n01440764/n01440764_4852.JPEG
6540,imagenet-mini/train/n01440764/n01440764_6425.JPEG
6541,imagenet-mini/train/n01440764/n01440764_8710.JPEG
6542,imagenet-mini/train/n01440764/n01440764_12534.JPEG
6543,imagenet-mini/train/n01440764/n01440764_5785.JPEG
6544,imagenet-mini/train/n01440764/n01440764_14411.JPEG
6545,imagenet-mini/train/n01440764/n01440764_10470.JPEG
6546,imagenet-mini/train/n01440764/n01440764_5638.JPEG
6547,imagenet-mini/train/n01440764/n01440764_4965.JPEG
6548,imagenet-mini/train/n01440764/n01440764_1775.JPEG
6549,imagenet-mini/train/n01440764/n01440764_9779.JPEG
6550,imagenet-mini/train/n01440764/n01440764_31518.JPEG
6551,imagenet-mini/train/n01440764/n01440764_6206.JPEG
6552,imagenet-mini/train/n01440764/n01440764_12329.JPEG
6553,imagenet-mini/train/n01440764/n01440764_15560.JPEG
6554,imagenet-mini/train/n01440764/n01440764_5376.JPEG
6555,imagenet-mini/train/n01440764/n01440764_3236.JPEG
6556,imagenet-mini/train/n01440764/n01440764_4397.JPEG
6557,imagenet-mini/train/n01440764/n01440764_10043.JPEG
6558,imagenet-mini/train/n01440764/n01440764_5087.JPEG
6559,imagenet-mini/train/n03594734/n03594734_42852.JPEG
6560,imagenet-mini/train/n03594734/n03594734_44830.JPEG
6561,imagenet-mini/train/n03594734/n03594734_39409.JPEG
6562,imagenet-mini/train/n03594734/n03594734_17151.JPEG
6563,imagenet-mini/train/n03594734/n03594734_9717.JPEG
6564,imagenet-mini/train/n03594734/n03594734_18623.JPEG
6565,imagenet-mini/train/n03594734/n03594734_24520.JPEG
6566,imagenet-mini/train/n03594734/n03594734_20502.JPEG
6567,imagenet-mini/train/n03594734/n03594734_43223.JPEG
6568,imagenet-mini/train/n03594734/n03594734_23300.JPEG
6569,imagenet-mini/train/n03594734/n03594734_59478.JPEG
6570,imagenet-mini/train/n03594734/n03594734_43169.JPEG
6571,imagenet-mini/train/n03594734/n03594734_34163.JPEG
6572,imagenet-mini/train/n03594734/n03594734_64603.JPEG
6573,imagenet-mini/train/n03594734/n03594734_45039.JPEG
6574,imagenet-mini/train/n03594734/n03594734_5755.JPEG
6575,imagenet-mini/train/n03594734/n03594734_80611.JPEG
6576,imagenet-mini/train/n03594734/n03594734_1770.JPEG
6577,imagenet-mini/train/n03594734/n03594734_14568.JPEG
6578,imagenet-mini/train/n03594734/n03594734_57718.JPEG
6579,imagenet-mini/train/n03594734/n03594734_5202.JPEG
6580,imagenet-mini/train/n03594734/n03594734_43044.JPEG
6581,imagenet-mini/train/n03594734/n03594734_42667.JPEG
6582,imagenet-mini/train/n03594734/n03594734_37942.JPEG
6583,imagenet-mini/train/n03594734/n03594734_33748.JPEG
6584,imagenet-mini/train/n03594734/n03594734_33623.JPEG
6585,imagenet-mini/train/n03594734/n03594734_15179.JPEG
6586,imagenet-mini/train/n03594734/n03594734_25920.JPEG
6587,imagenet-mini/train/n03594734/n03594734_35944.JPEG
6588,imagenet-mini/train/n03594734/n03594734_45017.JPEG
6589,imagenet-mini/train/n03594734/n03594734_34390.JPEG
6590,imagenet-mini/train/n03594734/n03594734_4358.JPEG
6591,imagenet-mini/train/n03594734/n03594734_25012.JPEG
6592,imagenet-mini/train/n03724870/n03724870_39361.JPEG
6593,imagenet-mini/train/n03724870/n03724870_21344.JPEG
6594,imagenet-mini/train/n03724870/n03724870_40883.JPEG
6595,imagenet-mini/train/n03724870/n03724870_25955.JPEG
6596,imagenet-mini/train/n03724870/n03724870_13545.JPEG
6597,imagenet-mini/train/n03724870/n03724870_42612.JPEG
6598,imagenet-mini/train/n03724870/n03724870_14035.JPEG
6599,imagenet-mini/train/n03724870/n03724870_1541.JPEG
6600,imagenet-mini/train/n03724870/n03724870_35177.JPEG
6601,imagenet-mini/train/n03724870/n03724870_12270.JPEG
6602,imagenet-mini/train/n03724870/n03724870_5810.JPEG
6603,imagenet-mini/train/n03724870/n03724870_4026.JPEG
6604,imagenet-mini/train/n03724870/n03724870_8879.JPEG
6605,imagenet-mini/train/n03724870/n03724870_20925.JPEG
6606,imagenet-mini/train/n03724870/n03724870_20632.JPEG
6607,imagenet-mini/train/n03724870/n03724870_7713.JPEG
6608,imagenet-mini/train/n03724870/n03724870_10085.JPEG
6609,imagenet-mini/train/n03724870/n03724870_14354.JPEG
6610,imagenet-mini/train/n03724870/n03724870_6887.JPEG
6611,imagenet-mini/train/n03724870/n03724870_55601.JPEG
6612,imagenet-mini/train/n03724870/n03724870_7484.JPEG
6613,imagenet-mini/train/n03724870/n03724870_14360.JPEG
6614,imagenet-mini/train/n03724870/n03724870_25347.JPEG
6615,imagenet-mini/train/n03724870/n03724870_18305.JPEG
6616,imagenet-mini/train/n03724870/n03724870_81.JPEG
6617,imagenet-mini/train/n03724870/n03724870_27438.JPEG
6618,imagenet-mini/train/n03724870/n03724870_13342.JPEG
6619,imagenet-mini/train/n01532829/n01532829_5532.JPEG
6620,imagenet-mini/train/n01532829/n01532829_4237.JPEG
6621,imagenet-mini/train/n01532829/n01532829_721.JPEG
6622,imagenet-mini/train/n01532829/n01532829_16259.JPEG
6623,imagenet-mini/train/n01532829/n01532829_15762.JPEG
6624,imagenet-mini/train/n01532829/n01532829_2324.JPEG
6625,imagenet-mini/train/n01532829/n01532829_11057.JPEG
6626,imagenet-mini/train/n01532829/n01532829_2439.JPEG
6627,imagenet-mini/train/n01532829/n01532829_5775.JPEG
6628,imagenet-mini/train/n01532829/n01532829_8258.JPEG
6629,imagenet-mini/train/n01532829/n01532829_2433.JPEG
6630,imagenet-mini/train/n01532829/n01532829_14230.JPEG
6631,imagenet-mini/train/n01532829/n01532829_21915.JPEG
6632,imagenet-mini/train/n01532829/n01532829_1132.JPEG
6633,imagenet-mini/train/n01532829/n01532829_369.JPEG
6634,imagenet-mini/train/n01532829/n01532829_521.JPEG
6635,imagenet-mini/train/n01532829/n01532829_1313.JPEG
6636,imagenet-mini/train/n01532829/n01532829_25068.JPEG
6637,imagenet-mini/train/n01532829/n01532829_668.JPEG
6638,imagenet-mini/train/n01532829/n01532829_1966.JPEG
6639,imagenet-mini/train/n01532829/n01532829_4566.JPEG
6640,imagenet-mini/train/n01532829/n01532829_2408.JPEG
6641,imagenet-mini/train/n01532829/n01532829_12905.JPEG
6642,imagenet-mini/train/n01532829/n01532829_4053.JPEG
6643,imagenet-mini/train/n01532829/n01532829_1523.JPEG
6644,imagenet-mini/train/n01532829/n01532829_2411.JPEG
6645,imagenet-mini/train/n01532829/n01532829_29893.JPEG
6646,imagenet-mini/train/n01532829/n01532829_22299.JPEG
6647,imagenet-mini/train/n01532829/n01532829_1955.JPEG
6648,imagenet-mini/train/n01532829/n01532829_6377.JPEG
6649,imagenet-mini/train/n01532829/n01532829_16622.JPEG
6650,imagenet-mini/train/n01532829/n01532829_4138.JPEG
6651,imagenet-mini/train/n01532829/n01532829_3373.JPEG
6652,imagenet-mini/train/n01532829/n01532829_10259.JPEG
6653,imagenet-mini/train/n02403003/n02403003_3752.JPEG
6654,imagenet-mini/train/n02403003/n02403003_2261.JPEG
6655,imagenet-mini/train/n02403003/n02403003_32542.JPEG
6656,imagenet-mini/train/n02403003/n02403003_8205.JPEG
6657,imagenet-mini/train/n02403003/n02403003_11560.JPEG
6658,imagenet-mini/train/n02403003/n02403003_8587.JPEG
6659,imagenet-mini/train/n02403003/n02403003_2441.JPEG
6660,imagenet-mini/train/n02403003/n02403003_6384.JPEG
6661,imagenet-mini/train/n02403003/n02403003_5517.JPEG
6662,imagenet-mini/train/n02403003/n02403003_1725.JPEG
6663,imagenet-mini/train/n02403003/n02403003_13048.JPEG
6664,imagenet-mini/train/n02403003/n02403003_11682.JPEG
6665,imagenet-mini/train/n02403003/n02403003_8865.JPEG
6666,imagenet-mini/train/n02403003/n02403003_5351.JPEG
6667,imagenet-mini/train/n02403003/n02403003_553.JPEG
6668,imagenet-mini/train/n02403003/n02403003_1357.JPEG
6669,imagenet-mini/train/n02403003/n02403003_6386.JPEG
6670,imagenet-mini/train/n02403003/n02403003_8781.JPEG
6671,imagenet-mini/train/n02403003/n02403003_3036.JPEG
6672,imagenet-mini/train/n02403003/n02403003_656.JPEG
6673,imagenet-mini/train/n02403003/n02403003_11375.JPEG
6674,imagenet-mini/train/n02403003/n02403003_7096.JPEG
6675,imagenet-mini/train/n02403003/n02403003_5033.JPEG
6676,imagenet-mini/train/n02403003/n02403003_5643.JPEG
6677,imagenet-mini/train/n02403003/n02403003_4138.JPEG
6678,imagenet-mini/train/n02403003/n02403003_7700.JPEG
6679,imagenet-mini/train/n02403003/n02403003_7984.JPEG
6680,imagenet-mini/train/n02403003/n02403003_5791.JPEG
6681,imagenet-mini/train/n02403003/n02403003_1076.JPEG
6682,imagenet-mini/train/n02403003/n02403003_9407.JPEG
6683,imagenet-mini/train/n02403003/n02403003_1897.JPEG
6684,imagenet-mini/train/n02233338/n02233338_1929.JPEG
6685,imagenet-mini/train/n02233338/n02233338_20461.JPEG
6686,imagenet-mini/train/n02233338/n02233338_6476.JPEG
6687,imagenet-mini/train/n02233338/n02233338_3078.JPEG
6688,imagenet-mini/train/n02233338/n02233338_2069.JPEG
6689,imagenet-mini/train/n02233338/n02233338_70.JPEG
6690,imagenet-mini/train/n02233338/n02233338_5105.JPEG
6691,imagenet-mini/train/n02233338/n02233338_12435.JPEG
6692,imagenet-mini/train/n02233338/n02233338_4440.JPEG
6693,imagenet-mini/train/n02233338/n02233338_14810.JPEG
6694,imagenet-mini/train/n02233338/n02233338_1914.JPEG
6695,imagenet-mini/train/n02233338/n02233338_9242.JPEG
6696,imagenet-mini/train/n02233338/n02233338_7539.JPEG
6697,imagenet-mini/train/n02233338/n02233338_866.JPEG
6698,imagenet-mini/train/n02233338/n02233338_22972.JPEG
6699,imagenet-mini/train/n02233338/n02233338_6777.JPEG
6700,imagenet-mini/train/n02233338/n02233338_7400.JPEG
6701,imagenet-mini/train/n02233338/n02233338_3806.JPEG
6702,imagenet-mini/train/n02233338/n02233338_6458.JPEG
6703,imagenet-mini/train/n02233338/n02233338_4083.JPEG
6704,imagenet-mini/train/n02233338/n02233338_7403.JPEG
6705,imagenet-mini/train/n02233338/n02233338_26931.JPEG
6706,imagenet-mini/train/n02233338/n02233338_1124.JPEG
6707,imagenet-mini/train/n02233338/n02233338_4140.JPEG
6708,imagenet-mini/train/n02233338/n02233338_10323.JPEG
6709,imagenet-mini/train/n02233338/n02233338_14946.JPEG
6710,imagenet-mini/train/n02233338/n02233338_1820.JPEG
6711,imagenet-mini/train/n02233338/n02233338_5055.JPEG
6712,imagenet-mini/train/n02233338/n02233338_3026.JPEG
6713,imagenet-mini/train/n02233338/n02233338_10464.JPEG
6714,imagenet-mini/train/n02233338/n02233338_26287.JPEG
6715,imagenet-mini/train/n03249569/n03249569_24170.JPEG
6716,imagenet-mini/train/n03249569/n03249569_31507.JPEG
6717,imagenet-mini/train/n03249569/n03249569_29533.JPEG
6718,imagenet-mini/train/n03249569/n03249569_29594.JPEG
6719,imagenet-mini/train/n03249569/n03249569_34226.JPEG
6720,imagenet-mini/train/n03249569/n03249569_17375.JPEG
6721,imagenet-mini/train/n03249569/n03249569_66522.JPEG
6722,imagenet-mini/train/n03249569/n03249569_41418.JPEG
6723,imagenet-mini/train/n03249569/n03249569_68855.JPEG
6724,imagenet-mini/train/n03249569/n03249569_12121.JPEG
6725,imagenet-mini/train/n03249569/n03249569_49920.JPEG
6726,imagenet-mini/train/n03249569/n03249569_12262.JPEG
6727,imagenet-mini/train/n03249569/n03249569_31231.JPEG
6728,imagenet-mini/train/n03249569/n03249569_38922.JPEG
6729,imagenet-mini/train/n03249569/n03249569_33801.JPEG
6730,imagenet-mini/train/n03249569/n03249569_49236.JPEG
6731,imagenet-mini/train/n03249569/n03249569_24576.JPEG
6732,imagenet-mini/train/n03249569/n03249569_35415.JPEG
6733,imagenet-mini/train/n03249569/n03249569_30522.JPEG
6734,imagenet-mini/train/n03249569/n03249569_24134.JPEG
6735,imagenet-mini/train/n03249569/n03249569_974.JPEG
6736,imagenet-mini/train/n03249569/n03249569_36165.JPEG
6737,imagenet-mini/train/n03249569/n03249569_12008.JPEG
6738,imagenet-mini/train/n03249569/n03249569_13393.JPEG
6739,imagenet-mini/train/n03249569/n03249569_31069.JPEG
6740,imagenet-mini/train/n03249569/n03249569_39297.JPEG
6741,imagenet-mini/train/n03249569/n03249569_54640.JPEG
6742,imagenet-mini/train/n03249569/n03249569_75254.JPEG
6743,imagenet-mini/train/n03249569/n03249569_35271.JPEG
6744,imagenet-mini/train/n03249569/n03249569_37899.JPEG
6745,imagenet-mini/train/n03249569/n03249569_11068.JPEG
6746,imagenet-mini/train/n03045698/n03045698_6645.JPEG
6747,imagenet-mini/train/n03045698/n03045698_6185.JPEG
6748,imagenet-mini/train/n03045698/n03045698_6577.JPEG
6749,imagenet-mini/train/n03045698/n03045698_3480.JPEG
6750,imagenet-mini/train/n03045698/n03045698_14523.JPEG
6751,imagenet-mini/train/n03045698/n03045698_6688.JPEG
6752,imagenet-mini/train/n03045698/n03045698_5458.JPEG
6753,imagenet-mini/train/n03045698/n03045698_3399.JPEG
6754,imagenet-mini/train/n03045698/n03045698_1270.JPEG
6755,imagenet-mini/train/n03045698/n03045698_514.JPEG
6756,imagenet-mini/train/n03045698/n03045698_5937.JPEG
6757,imagenet-mini/train/n03045698/n03045698_1305.JPEG
6758,imagenet-mini/train/n03045698/n03045698_987.JPEG
6759,imagenet-mini/train/n03045698/n03045698_847.JPEG
6760,imagenet-mini/train/n03045698/n03045698_6584.JPEG
6761,imagenet-mini/train/n03045698/n03045698_676.JPEG
6762,imagenet-mini/train/n03045698/n03045698_647.JPEG
6763,imagenet-mini/train/n03045698/n03045698_3909.JPEG
6764,imagenet-mini/train/n03045698/n03045698_2820.JPEG
6765,imagenet-mini/train/n03045698/n03045698_1821.JPEG
6766,imagenet-mini/train/n03045698/n03045698_2698.JPEG
6767,imagenet-mini/train/n03045698/n03045698_5387.JPEG
6768,imagenet-mini/train/n03045698/n03045698_1229.JPEG
6769,imagenet-mini/train/n03045698/n03045698_824.JPEG
6770,imagenet-mini/train/n03045698/n03045698_2636.JPEG
6771,imagenet-mini/train/n03045698/n03045698_6104.JPEG
6772,imagenet-mini/train/n03045698/n03045698_8758.JPEG
6773,imagenet-mini/train/n03045698/n03045698_10947.JPEG
6774,imagenet-mini/train/n03045698/n03045698_680.JPEG
6775,imagenet-mini/train/n03045698/n03045698_6381.JPEG
6776,imagenet-mini/train/n03045698/n03045698_6642.JPEG
6777,imagenet-mini/train/n03045698/n03045698_722.JPEG
6778,imagenet-mini/train/n03045698/n03045698_6562.JPEG
6779,imagenet-mini/train/n03045698/n03045698_6172.JPEG
6780,imagenet-mini/train/n03045698/n03045698_6558.JPEG
6781,imagenet-mini/train/n03045698/n03045698_941.JPEG
6782,imagenet-mini/train/n03045698/n03045698_2494.JPEG
6783,imagenet-mini/train/n03045698/n03045698_1416.JPEG
6784,imagenet-mini/train/n03045698/n03045698_13270.JPEG
6785,imagenet-mini/train/n03045698/n03045698_16894.JPEG
6786,imagenet-mini/train/n03045698/n03045698_1193.JPEG
6787,imagenet-mini/train/n03045698/n03045698_6460.JPEG
6788,imagenet-mini/train/n03791053/n03791053_4035.JPEG
6789,imagenet-mini/train/n03791053/n03791053_19221.JPEG
6790,imagenet-mini/train/n03791053/n03791053_9599.JPEG
6791,imagenet-mini/train/n03791053/n03791053_11821.JPEG
